"","state.abb","name","population","id","missing_2020","missing_2021","Notes","source"
"2839","VA","martinsville city",13479,NA,"missing","missing","",""
"2840","VA","madison county",13860,NA,"missing","missing","",""
"2841","VA","dickenson county",14074,230292,"","","",""
"2842","VA","falls church city",14677,NA,"missing","missing","",""
"2843","VA","nelson county",14737,230385,"","","",""
"2844","VA","clarke county",14813,230279,"","","",""
"2845","VA","alleghany county",15186,230208,"","","",""
"2846","VA","grayson county",15278,230326,"","","",""
"2847","VA","williamsburg city",15468,NA,"missing","missing","",""
"2848","VA","floyd county",15469,NA,"missing","missing","",""
"2849","VA","nottoway county",15639,230394,"","","",""
"2850","VA","brunswick county",15824,401035,"","","",""
"2851","VA","radford city",16119,NA,"missing","missing","",""
"2852","VA","appomattox county",16154,NA,"missing","missing","",""
"2853","VA","giles county",16785,230323,"","","",""
"2854","VA","buckingham county",16826,326385,"","","",""
"2855","VA","manassas park city",17161,NA,"missing","missing","",""
"2856","VA","bristol city",17295,NA,"missing","missing","",""
"2857","VA","patrick county",17583,230400,"","","",""
"2858","VA","king william county",17916,1035631,"","","",""
"2859","VA","southampton county",17952,230444,"","","",""
"2860","VA","colonial heights city",18187,NA,"missing","missing","",""
"2861","VA","westmoreland county",18508,230485,"","","",""
"2862","VA","buchanan county",20249,NA,"missing","missing","",""
"2863","VA","greene county",20606,230327,"","","",""
"2864","VA","scott county",21585,230437,"","","",""
"2865","VA","prince edward county",21898,230408,"","","",""
"2866","VA","lee county",22107,1035632,"","","",""
"2867","VA","waynesboro city",22276,NA,"missing","missing","",""
"2868","VA","rockbridge county",22645,230424,"","","",""
"2869","VA","hopewell city",23010,NA,"missing","missing","",""
"2870","VA","new kent county",23119,230387,"","","",""
"2871","VA","page county",23687,230398,"","","",""
"2872","VA","fairfax city",24175,NA,"missing","missing","",""
"2873","VA","goochland county",24853,230325,"","","",""
"2874","VA","salem city",25399,NA,"missing","missing","",""
"2875","VA","russell county",25756,401052,"","","",""
"2876","VA","staunton city",25811,NA,"missing","missing","",""
"2877","VA","king george county",26822,230351,"","","",""
"2878","VA","fluvanna county",27285,230313,"","","",""
"2879","VA","dinwiddie county",27888,230293,"","","",""
"2880","VA","fredericksburg city",27995,NA,"missing","missing","",""
"2881","VA","winchester city",28009,NA,"missing","missing","",""
"2882","VA","wythe county",28312,230494,"","","",""
"2883","VA","carroll county",29142,230270,"","","",""
"2884","VA","smyth county",29782,230440,"","","",""
"2885","VA","mecklenburg county",30278,230374,"","","",""
"2886","VA","powhatan county",30438,230406,"","","",""
"2887","VA","caroline county",30924,230269,"","","",""
"2888","VA","amherst county",31309,NA,"missing","missing","",""
"2889","VA","accomack county",33388,401029,"","","",""
"2890","VA","petersburg city",33388,NA,"missing","missing","",""
"2891","VA","botetourt county",33637,230229,"","","",""
"2892","VA","pulaski county",33804,401050,"","","",""
"2893","VA","halifax county",33920,NA,"missing","missing","",""
"2894","VA","wise county",36061,326399,"","","",""
"2895","VA","orange county",36391,230395,"","","",""
"2896","VA","louisa county",37798,NA,"missing","missing","",""
"2897","VA","isle of wight county",38702,230345,"","","",""
"2898","VA","gloucester county",38718,230324,"","","",""
"2899","VA","tazewell county",40405,326397,"","","",""
"2900","VA","warren county",40786,401063,"","","",""
"2901","VA","danville city",42577,NA,"missing","missing","",""
"2902","VA","manassas city",42692,NA,"missing","missing","",""
"2903","VA","prince george county",43045,230409,"","","",""
"2904","VA","shenandoah county",44263,NA,"missing","missing","",""
"2905","VA","charlottesville city",46465,NA,"missing","missing","",""
"2906","VA","henry county",50846,230339,"","","",""
"2907","VA","harrisonburg city",51706,NA,"missing","missing","",""
"2908","VA","culpeper county",52766,230285,"","","",""
"2909","VA","washington county",53889,NA,"missing","missing","",""
"2910","VA","franklin county",54486,230316,"","","",""
"2911","VA","campbell county",55625,230267,"","","",""
"2912","VA","pittsylvania county",60365,230402,"","","",""
"2913","VA","york county",70228,230497,"","","",""
"2914","VA","fauquier county",72990,230310,"","","",""
"2915","VA","augusta county",77567,230216,"","","",""
"2916","VA","james city county",78478,230349,"","","",""
"2917","VA","lynchburg city",78973,NA,"missing","missing","",""
"2918","VA","bedford county",79553,1035629,"","","",""
"2919","VA","rockingham county",83765,230425,"","","",""
"2920","VA","frederick county",91865,230317,"","","",""
"2921","VA","suffolk city",94697,NA,"missing","missing","",""
"2922","VA","roanoke county",96922,230423,"","","",""
"2923","VA","portsmouth city",97954,NA,"missing","missing","",""
"2924","VA","montgomery county",99561,326395,"","","",""
"2925","VA","roanoke city",99883,NA,"missing","missing","",""
"2926","VA","hanover county",110195,230336,"","","",""
"2927","VA","albemarle county",112502,230206,"","","",""
"2928","VA","hampton city",137276,NA,"missing","missing","",""
"2929","VA","spotsylvania county",140594,230446,"","","",""
"2930","VA","stafford county",157746,230447,"","","",""
"2931","VA","alexandria city",159125,NA,"missing","missing","",""
"2932","VA","newport news city",186033,NA,"missing","missing","",""
"2933","VA","richmond city",227008,NA,"missing","missing","",""
"2934","VA","norfolk city",237738,NA,"missing","missing","",""
"2935","VA","arlington county",238799,230214,"","","",""
"2936","VA","chesapeake city",249803,NA,"missing","missing","",""
"2937","VA","henrico county",334344,230338,"","","",""
"2938","VA","chesterfield county",365776,230276,"","","",""
"2939","VA","loudoun county",422669,230359,"","","",""
"2940","VA","virginia beach city",459646,NA,"missing","missing","",""
"2941","VA","prince william county",482790,401049,"","","",""
"2942","VA","fairfax county",1148558,230306,"","","",""
"2943","VT","essex county",5918,NA,"missing","missing","the county governments perform very limited functions—chiefly maintaining the courthouse and county jail. The principal administrative officers of the county are two assistant or ‘‘side’’ judges.","https://www2.census.gov/govs/cog/gc0212vt.pdf"
"2944","VT","grand isle county",7276,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2945","VT","lamoille county",25917,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2946","VT","orleans county",27404,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2947","VT","orange county",29299,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2948","VT","caledonia county",30183,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2949","VT","bennington county",37300,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2950","VT","addison county",37343,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2951","VT","windham county",45850,NA,"missing","missing","has Sheriff's Department Financial Statements …",""
"2952","VT","franklin county",50040,NA,"missing","missing","can't find",""
"2953","VT","windsor county",57744,NA,"missing","missing","can't find",""
"2954","VT","washington county",59756,NA,"missing","missing","can't find",""
"2955","VT","rutland county",60477,NA,"missing","missing","can't find","https://www.rutlandcity.org/wp-content/uploads/2023/04/City-of-Rutland-Vermont-2022-Single-Audit.pdf"
"2956","VT","chittenden county",168386,NA,"missing","missing","can't find",""
"2957","WA","garfield county",2298,89041,"","","",""
"2958","WA","columbia county",3949,42996,"","","",""
"2959","WA","wahkiakum county",4443,89397,"","","",""
"2960","WA","ferry county",7196,39530,"","","",""
"2961","WA","lincoln county",10927,42564,"","","",""
"2962","WA","skamania county",12033,44185,"","","",""
"2963","WA","pend oreille county",13506,45279,"","missing","",""
"2964","WA","san juan county",17827,45165,"","","",""
"2965","WA","adams county",20608,42563,"","","",""
"2966","WA","asotin county",22325,45001,"","","",""
"2967","WA","klickitat county",22816,39743,"","missing","",""
"2968","WA","pacific county",23491,43015,"","","",""
"2969","WA","jefferson county",33063,39533,"","","",""
"2970","WA","okanogan county",42146,44851,"","","",""
"2971","WA","douglas county",43031,88998,"","","",""
"2972","WA","kittitas county",44626,43142,"","","",""
"2973","WA","stevens county",46587,39538,"","","",""
"2974","WA","whitman county",47804,45347,"","","",""
"2975","WA","walla walla county",62619,45688,"","","",""
"2976","WA","mason county",66029,39535,"","","",""
"2977","WA","grays harbor county",75855,39532,"","","",""
"2978","WA","clallam county",77357,42749,"","","",""
"2979","WA","chelan county",79228,42851,"","missing","",""
"2980","WA","lewis county",82556,1036020,"","","",""
"2981","WA","island county",86990,44224,"","","",""
"2982","WA","franklin county",97143,43133,"","","",""
"2983","WA","grant county",99427,39531,"","missing","",""
"2984","WA","cowlitz county",111019,39529,"","","",""
"2985","WA","skagit county",129884,43137,"","","",""
"2986","WA","benton county",207413,43337,"","missing","",""
"2987","WA","whatcom county",227430,44070,"","","",""
"2988","WA","yakima county",256702,39540,"","","",""
"2989","WA","kitsap county",275802,39534,"","","",""
"2990","WA","thurston county",295988,39539,"","","",""
"2991","WA","clark county",505301,43385,"","","",""
"2992","WA","spokane county",541125,39537,"","","",""
"2993","WA","snohomish county",829869,39536,"","","",""
"2994","WA","pierce county",923524,42923,"","","",""
"2995","WA","king county",2274094,42969,"","","",""
"2996","WI","menominee county",4256,89533,"","","",""
"2997","WI","florence county",4560,39836,"","","",""
"2998","WI","iron county",6146,39842,"","","",""
"2999","WI","pepin county",7347,39858,"","","",""
"3000","WI","forest county",9165,39888,"","","",""
"3001","WI","buffalo county",13319,39825,"","","",""
"3002","WI","price county",14032,39862,"","","",""
"3003","WI","rusk county",14179,39865,"","","",""
"3004","WI","marquette county",15594,39853,"","","",""
"3005","WI","ashland county",16018,39821,"","","",""
"3006","WI","crawford county",16084,39830,"","","",""
"3007","WI","bayfield county",16233,39823,"","","",""
"3008","WI","burnett county",16579,39826,"","","",""
"3009","WI","lafayette county",16613,39847,"","","",""
"3010","WI","washburn county",16613,39874,"","","",""
"3011","WI","richland county",17272,39863,"","","",""
"3012","WI","sawyer county",18123,39867,"","","",""
"3013","WI","green lake county",19022,39840,"","","",""
"3014","WI","langlade county",19462,39848,"","","",""
"3015","WI","taylor county",19937,39870,"","","",""
"3016","WI","kewaunee county",20550,39845,"","","",""
"3017","WI","adams county",20675,39820,"","","",""
"3018","WI","jackson county",21096,39843,"","","",""
"3019","WI","vilas county",23097,39873,"","","",""
"3020","WI","iowa county",23709,39841,"","","",""
"3021","WI","waushara county",24549,39877,"","","",""
"3022","WI","juneau county",26780,39844,"","","",""
"3023","WI","lincoln county",28429,39849,"","","",""
"3024","WI","door county",30120,39833,"","","",""
"3025","WI","vernon county",30698,39872,"","","",""
"3026","WI","trempealeau county",30806,1036133,"","","",""
"3027","WI","clark county",34667,39829,"","","",""
"3028","WI","green county",37036,39839,"","","",""
"3029","WI","oneida county",37872,39856,"","","",""
"3030","WI","oconto county",39080,39855,"","","",""
"3031","WI","shawano county",40873,39868,"","","",""
"3032","WI","marinette county",41885,39852,"","","",""
"3033","WI","pierce county",42223,39859,"","","",""
"3034","WI","douglas county",44343,39834,"","","",""
"3035","WI","polk county",45032,39860,"","","",""
"3036","WI","dunn county",45441,39835,"","","",""
"3037","WI","monroe county",46296,39854,"","","",""
"3038","WI","barron county",46714,39822,"","","",""
"3039","WI","waupaca county",51791,44168,"","","",""
"3040","WI","grant county",51984,39838,"","","",""
"3041","WI","calumet county",52462,39827,"","","",""
"3042","WI","columbia county",58516,42540,"","","",""
"3043","WI","sauk county",65793,43374,"","","",""
"3044","WI","chippewa county",66337,42790,"","","",""
"3045","WI","portage county",70402,39861,"","","",""
"3046","WI","wood county",74197,39879,"","","",""
"3047","WI","manitowoc county",81384,39850,"","","",""
"3048","WI","jefferson county",86193,56396,"","","",""
"3049","WI","dodge county",89353,39832,"","","",""
"3050","WI","ozaukee county",91613,44537,"","","",""
"3051","WI","st croix county",93874,NA,"missing","missing","",""
"3052","WI","fond du lac county",104150,39837,"","","",""
"3053","WI","walworth county",105308,42581,"","","",""
"3054","WI","eau claire county",105874,42579,"","","",""
"3055","WI","sheboygan county",118030,39869,"","","",""
"3056","WI","la crosse county",120930,39846,"","","",""
"3057","WI","washington county",136784,39875,"","","",""
"3058","WI","marathon county",138047,39851,"","","",""
"3059","WI","rock county",163751,39864,"","","",""
"3060","WI","kenosha county",169184,42847,"","","",""
"3061","WI","winnebago county",171800,42729,"","","",""
"3062","WI","outagamie county",190961,39857,"","","",""
